Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
11102751,MH_24,COUNTRY,SRB,YEAR,2014,,,,,,,,,201.386,201.386,,,,2015-07-07T13:59:29Z,2014,2014-01-01,2014-12-31
11102752,MH_24,COUNTRY,SVN,YEAR,2014,,,,,,,,,84.169,84.169,,,,2015-07-07T13:59:29Z,2014,2014-01-01,2014-12-31
11102753,MH_24,COUNTRY,ESP,YEAR,2014,,,,,,,,,163.813,163.813,,,,2015-07-07T13:59:29Z,2014,2014-01-01,2014-12-31
11102754,MH_24,COUNTRY,TJK,YEAR,2014,,,,,,,,,39.244,39.244,,,,2015-07-07T13:59:29Z,2014,2014-01-01,2014-12-31
11102755,MH_24,COUNTRY,UZB,YEAR,2014,,,,,,,,,8.767,8.767,,,,2015-07-07T13:59:29Z,2014,2014-01-01,2014-12-31
11103120,MH_24,COUNTRY,BGD,YEAR,2014,,,,,,,,,3.785,3.785,,,,2015-07-07T13:59:41Z,2014,2014-01-01,2014-12-31
11103121,MH_24,COUNTRY,BTN,YEAR,2014,,,,,,,,,87.518,87.518,,,,2015-07-07T13:59:41Z,2014,2014-01-01,2014-12-31
11103122,MH_24,COUNTRY,MDV,YEAR,2014,,,,,,,,,62.007,62.007,,,,2015-07-07T13:59:41Z,2014,2014-01-01,2014-12-31
11103123,MH_24,COUNTRY,MMR,YEAR,2014,,,,,,,,,1.986,1.986,,,,2015-07-07T13:59:41Z,2014,2014-01-01,2014-12-31
11103124,MH_24,COUNTRY,THA,YEAR,2014,,,,,,,,,299.896,299.896,,,,2015-07-07T13:59:41Z,2014,2014-01-01,2014-12-31
11103125,MH_24,COUNTRY,TLS,YEAR,2014,,,,,,,,,0.000,0,,,,2015-07-07T13:59:41Z,2014,2014-01-01,2014-12-31
11103299,MH_24,COUNTRY,AUS,YEAR,2014,,,,,,,,,560.220,560.22,,,,2015-07-07T13:59:47Z,2014,2014-01-01,2014-12-31
11103300,MH_24,COUNTRY,BRN,YEAR,2014,,,,,,,,,74.904,74.904,,,,2015-07-07T13:59:47Z,2014,2014-01-01,2014-12-31
11103301,MH_24,COUNTRY,KHM,YEAR,2014,,,,,,,,,1.642,1.642,,,,2015-07-07T13:59:47Z,2014,2014-01-01,2014-12-31
11103302,MH_24,COUNTRY,JPN,YEAR,2014,,,,,,,,,97.980,97.98,,,,2015-07-07T13:59:47Z,2014,2014-01-01,2014-12-31
11103303,MH_24,COUNTRY,FSM,YEAR,2014,,,,,,,,,51.972,51.972,,,,2015-07-07T13:59:47Z,2014,2014-01-01,2014-12-31
11103304,MH_24,COUNTRY,NZL,YEAR,2014,,,,,,,,,207.148,207.148,,,,2015-07-07T13:59:47Z,2014,2014-01-01,2014-12-31
11103305,MH_24,COUNTRY,WSM,YEAR,2014,,,,,,,,,6.777,6.777,,,,2015-07-07T13:59:47Z,2014,2014-01-01,2014-12-31
11103306,MH_24,COUNTRY,SGP,YEAR,2014,,,,,,,,,23.726,23.726,,,,2015-07-07T13:59:47Z,2014,2014-01-01,2014-12-31
11103307,MH_24,COUNTRY,TON,YEAR,2014,,,,,,,,,199.461,199.461,,,,2015-07-07T13:59:47Z,2014,2014-01-01,2014-12-31
