Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20739707,MH_17,COUNTRY,MUS,YEAR,2017,,,,,,,,,0.079,0.0794,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739716,MH_17,COUNTRY,MEX,YEAR,2016,,,,,,,,,0.029,0.02939,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739728,MH_17,COUNTRY,MDA,YEAR,2015,,,,,,,,,0.074,0.07378,,,,2019-04-25T15:32:14Z,2015,2015-01-01,2015-12-31
20739746,MH_17,COUNTRY,MNG,YEAR,2016,,,,,,,,,0.034,0.03359,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739754,MH_17,COUNTRY,MNE,YEAR,2016,,,,,,,,,0.318,0.31838,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739762,MH_17,COUNTRY,MAR,YEAR,2016,,,,,,,,,0.032,0.03161,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739772,MH_17,COUNTRY,MOZ,YEAR,2016,,,,,,,,,0.007,0.00714,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739781,MH_17,COUNTRY,MMR,YEAR,2016,,,,,,,,,0.004,0.00382,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739800,MH_17,COUNTRY,NPL,YEAR,2016,,,,,,,,,0.021,0.02094,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739807,MH_17,COUNTRY,NLD,YEAR,2015,,,,,,,,,0.201,0.20073,,,,2019-04-25T15:32:15Z,2015,2015-01-01,2015-12-31
20739816,MH_17,COUNTRY,NIC,YEAR,2017,,,,,,,,,0.016,0.01644,,,,2019-04-25T15:32:15Z,2017,2017-01-01,2017-12-31
20739835,MH_17,COUNTRY,NOR,YEAR,2016,,,,,,,,,0.577,0.57694,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739843,MH_17,COUNTRY,PAK,YEAR,2016,,,,,,,,,0.006,0.00581,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739854,MH_17,COUNTRY,PAN,YEAR,2016,,,,,,,,,0.025,0.02519,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739860,MH_17,COUNTRY,PRY,YEAR,2016,,,,,,,,,0.030,0.03012,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739871,MH_17,COUNTRY,PER,YEAR,2016,,,,,,,,,0.010,0.00956,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739881,MH_17,COUNTRY,PHL,YEAR,2016,,,,,,,,,0.001,9.8e-4,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739892,MH_17,COUNTRY,POL,YEAR,2016,,,,,,,,,0.125,0.12544,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739898,MH_17,COUNTRY,PRT,YEAR,2016,,,,,,,,,0.029,0.0288,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739910,MH_17,COUNTRY,QAT,YEAR,2016,,,,,,,,,0.038,0.0382,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739922,MH_17,COUNTRY,ROU,YEAR,2016,,,,,,,,,0.171,0.17106,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739931,MH_17,COUNTRY,RUS,YEAR,2015,,,,,,,,,0.136,0.13552,,,,2019-04-25T15:32:18Z,2015,2015-01-01,2015-12-31
20739939,MH_17,COUNTRY,RWA,YEAR,2016,,,,,,,,,0.017,0.0172,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739950,MH_17,COUNTRY,LCA,YEAR,2016,,,,,,,,,0.564,0.56431,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739956,MH_17,COUNTRY,VCT,YEAR,2017,,,,,,,,,0.914,0.91362,,,,2019-04-25T15:32:19Z,2017,2017-01-01,2017-12-31
20739963,MH_17,COUNTRY,WSM,YEAR,2016,,,,,,,,,0.516,0.51611,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739982,MH_17,COUNTRY,SAU,YEAR,2016,,,,,,,,,0.079,0.07922,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739993,MH_17,COUNTRY,SEN,YEAR,2016,,,,,,,,,0.007,0.00668,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20740004,MH_17,COUNTRY,SRB,YEAR,2017,,,,,,,,,0.079,0.07908,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740013,MH_17,COUNTRY,SYC,YEAR,2016,,,,,,,,,1.067,1.06676,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740022,MH_17,COUNTRY,SLE,YEAR,2017,,,,,,,,,0.014,0.01382,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740026,MH_17,COUNTRY,SGP,YEAR,2016,,,,,,,,,0.018,0.01807,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740038,MH_17,COUNTRY,SVN,YEAR,2016,,,,,,,,,0.241,0.24099,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740046,MH_17,COUNTRY,SOM,YEAR,2017,,,,,,,,,0.007,0.00719,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740050,MH_17,COUNTRY,ZAF,YEAR,2016,,,,,,,,,0.116,0.11575,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740064,MH_17,COUNTRY,ESP,YEAR,2015,,,,,,,,,0.183,0.1832,,,,2019-04-25T15:32:21Z,2015,2015-01-01,2015-12-31
20740073,MH_17,COUNTRY,LKA,YEAR,2017,,,,,,,,,0.005,0.00483,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740092,MH_17,COUNTRY,SWZ,YEAR,2017,,,,,,,,,0.076,0.07581,,,,2019-04-25T15:32:22Z,2017,2017-01-01,2017-12-31
20740101,MH_17,COUNTRY,CHE,YEAR,2015,,,,,,,,,0.589,0.58896,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740111,MH_17,COUNTRY,SYR,YEAR,2016,,,,,,,,,0.016,0.01601,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740120,MH_17,COUNTRY,TZA,YEAR,2015,,,,,,,,,0.004,0.00371,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740129,MH_17,COUNTRY,TJK,YEAR,2016,,,,,,,,,0.035,0.03509,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740138,MH_17,COUNTRY,THA,YEAR,2016,,,,,,,,,0.028,0.02767,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740156,MH_17,COUNTRY,TGO,YEAR,2016,,,,,,,,,0.013,0.01348,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740166,MH_17,COUNTRY,TON,YEAR,2016,,,,,,,,,0.000,0,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740170,MH_17,COUNTRY,TTO,YEAR,2017,,,,,,,,,0.074,0.07352,,,,2019-04-25T15:32:23Z,2017,2017-01-01,2017-12-31
20740176,MH_17,COUNTRY,TUN,YEAR,2017,,,,,,,,,0.009,0.00887,,,,2019-04-25T15:32:23Z,2017,2017-01-01,2017-12-31
20740182,MH_17,COUNTRY,TUR,YEAR,2016,,,,,,,,,0.011,0.0115,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740193,MH_17,COUNTRY,UGA,YEAR,2016,,,,,,,,,0.002,0.00249,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740199,MH_17,COUNTRY,UKR,YEAR,2016,,,,,,,,,0.139,0.13883,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740209,MH_17,COUNTRY,ARE,YEAR,2016,,,,,,,,,0.011,0.01092,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740221,MH_17,COUNTRY,USA,YEAR,2016,,,,,,,,,0.189,0.1891,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740227,MH_17,COUNTRY,URY,YEAR,2016,,,,,,,,,0.321,0.32055,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740235,MH_17,COUNTRY,UZB,YEAR,2016,,,,,,,,,0.081,0.08071,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740249,MH_17,COUNTRY,VNM,YEAR,2016,,,,,,,,,0.043,0.04275,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740258,MH_17,COUNTRY,YEM,YEAR,2016,,,,,,,,,0.033,0.03344,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740267,MH_17,COUNTRY,ZMB,YEAR,2016,,,,,,,,,0.062,0.06211,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
20740278,MH_17,COUNTRY,ZWE,YEAR,2016,,,,,,,,,0.025,0.02535,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
