Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20739214,MH_8,COUNTRY,CRI,YEAR,2016,,,,,,,,,76.957,76.95744,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739233,MH_8,COUNTRY,HRV,YEAR,2016,,,,,,,,,1.298,1.29839,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739243,MH_8,COUNTRY,CUB,YEAR,2016,,,,,,,,,1.335,1.33491,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739252,MH_8,COUNTRY,CYP,YEAR,2015,,,,,,,,,0.000,0,,,,2019-04-25T15:32:04Z,2015,2015-01-01,2015-12-31
20739262,MH_8,COUNTRY,CZE,YEAR,2015,,,,,,,,,1.207,1.20712,,,,2019-04-25T15:32:05Z,2015,2015-01-01,2015-12-31
20739272,MH_8,COUNTRY,DOM,YEAR,2016,,,,,,,,,0.294,0.29444,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739280,MH_8,COUNTRY,ECU,YEAR,2016,,,,,,,,,0.019,0.01858,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739289,MH_8,COUNTRY,EGY,YEAR,2016,,,,,,,,,0.448,0.44787,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739297,MH_8,COUNTRY,SLV,YEAR,2016,,,,,,,,,0.301,0.30099,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739306,MH_8,COUNTRY,GNQ,YEAR,2017,,,,,,,,,0.085,0.08508,,,,2019-04-25T15:32:05Z,2017,2017-01-01,2017-12-31
20739312,MH_8,COUNTRY,ERI,YEAR,2016,,,,,,,,,0.041,0.04126,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739321,MH_8,COUNTRY,EST,YEAR,2016,,,,,,,,,0.532,0.532,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739333,MH_8,COUNTRY,ETH,YEAR,2017,,,,,,,,,0.040,0.04005,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739341,MH_8,COUNTRY,FJI,YEAR,2016,,,,,,,,,0.560,0.56044,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739351,MH_8,COUNTRY,FIN,YEAR,2017,,,,,,,,,2.754,2.75449,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739366,MH_8,COUNTRY,GAB,YEAR,2016,,,,,,,,,0.104,0.10362,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739372,MH_8,COUNTRY,GMB,YEAR,2016,,,,,,,,,0.101,0.10113,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739405,MH_8,COUNTRY,GRC,YEAR,2016,,,,,,,,,3.459,3.45879,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739416,MH_8,COUNTRY,GRD,YEAR,2016,,,,,,,,,2.808,2.80838,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739425,MH_8,COUNTRY,GTM,YEAR,2016,,,,,,,,,0.006,0.00615,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739435,MH_8,COUNTRY,GIN,YEAR,2016,,,,,,,,,0.008,0.00827,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739440,MH_8,COUNTRY,GNB,YEAR,2016,,,,,,,,,0.169,0.16944,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739454,MH_8,COUNTRY,HTI,YEAR,2016,,,,,,,,,0.373,0.37345,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739462,MH_8,COUNTRY,HND,YEAR,2014,,,,,,,,,0.234,0.23435,,,,2019-04-25T15:32:08Z,2014,2014-01-01,2014-12-31
20739484,MH_8,COUNTRY,IND,YEAR,2016,,,,,,,,,0.065,0.06493,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739501,MH_8,COUNTRY,IRN,YEAR,2017,,,,,,,,,1.512,1.51209,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739513,MH_8,COUNTRY,IRQ,YEAR,2017,,,,,,,,,0.089,0.0886,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739538,MH_8,COUNTRY,ITA,YEAR,2015,,,,,,,,,2.591,2.59141,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739548,MH_8,COUNTRY,JAM,YEAR,2015,,,,,,,,,0.453,0.45266,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739559,MH_8,COUNTRY,JPN,YEAR,2016,,,,,,,,,8.328,8.32819,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739570,MH_8,COUNTRY,JOR,YEAR,2016,,,,,,,,,0.218,0.21836,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739583,MH_8,COUNTRY,KIR,YEAR,2015,,,,,,,,,0.890,0.88962,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739590,MH_8,COUNTRY,KOR,YEAR,2016,,,,,,,,,8.404,8.40421,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739618,MH_8,COUNTRY,LBN,YEAR,2015,,,,,,,,,1.333,1.333,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739629,MH_8,COUNTRY,LBR,YEAR,2016,,,,,,,,,1.400,1.40012,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739656,MH_8,COUNTRY,MKD,YEAR,2017,,,,,,,,,1.443,1.44279,,,,2019-04-25T15:32:12Z,2017,2017-01-01,2017-12-31
20739665,MH_8,COUNTRY,MDG,YEAR,2016,,,,,,,,,0.050,0.04952,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739683,MH_8,COUNTRY,MDV,YEAR,2017,,,,,,,,,0.478,0.47801,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739706,MH_8,COUNTRY,MUS,YEAR,2017,,,,,,,,,1.509,1.50859,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739715,MH_8,COUNTRY,MEX,YEAR,2016,,,,,,,,,0.530,0.52982,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739727,MH_8,COUNTRY,MDA,YEAR,2015,,,,,,,,,0.492,0.49189,,,,2019-04-25T15:32:14Z,2015,2015-01-01,2015-12-31
20739737,MH_8,COUNTRY,MCO,YEAR,2016,,,,,,,,,102.592,102.59222,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739745,MH_8,COUNTRY,MNG,YEAR,2016,,,,,,,,,0.101,0.10078,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739753,MH_8,COUNTRY,MNE,YEAR,2016,,,,,,,,,1.114,1.11433,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739761,MH_8,COUNTRY,MAR,YEAR,2016,,,,,,,,,0.646,0.64649,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739771,MH_8,COUNTRY,MOZ,YEAR,2016,,,,,,,,,0.018,0.01785,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739780,MH_8,COUNTRY,MMR,YEAR,2016,,,,,,,,,0.013,0.01336,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739789,MH_8,COUNTRY,NAM,YEAR,2016,,,,,,,,,0.206,0.20614,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739815,MH_8,COUNTRY,NIC,YEAR,2017,,,,,,,,,3.568,3.56788,,,,2019-04-25T15:32:15Z,2017,2017-01-01,2017-12-31
20739826,MH_8,COUNTRY,NER,YEAR,2016,,,,,,,,,0.028,0.02794,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739853,MH_8,COUNTRY,PAN,YEAR,2016,,,,,,,,,9.221,9.22089,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739909,MH_8,COUNTRY,QAT,YEAR,2016,,,,,,,,,0.115,0.11461,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739921,MH_8,COUNTRY,ROU,YEAR,2016,,,,,,,,,0.503,0.5031,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739930,MH_8,COUNTRY,RUS,YEAR,2015,,,,,,,,,2.404,2.40395,,,,2019-04-25T15:32:18Z,2015,2015-01-01,2015-12-31
20739938,MH_8,COUNTRY,RWA,YEAR,2016,,,,,,,,,0.172,0.17198,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739949,MH_8,COUNTRY,LCA,YEAR,2016,,,,,,,,,0.564,0.56431,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739955,MH_8,COUNTRY,VCT,YEAR,2017,,,,,,,,,1.827,1.82723,,,,2019-04-25T15:32:19Z,2017,2017-01-01,2017-12-31
20739962,MH_8,COUNTRY,WSM,YEAR,2016,,,,,,,,,1.548,1.54832,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739974,MH_8,COUNTRY,STP,YEAR,2016,,,,,,,,,0.511,0.51137,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739981,MH_8,COUNTRY,SAU,YEAR,2016,,,,,,,,,3.955,3.95473,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739992,MH_8,COUNTRY,SEN,YEAR,2016,,,,,,,,,0.067,0.06677,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20740003,MH_8,COUNTRY,SRB,YEAR,2017,,,,,,,,,0.362,0.36153,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740021,MH_8,COUNTRY,SLE,YEAR,2017,,,,,,,,,0.028,0.02764,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740037,MH_8,COUNTRY,SVN,YEAR,2016,,,,,,,,,1.976,1.97611,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740063,MH_8,COUNTRY,ESP,YEAR,2015,,,,,,,,,0.114,0.11423,,,,2019-04-25T15:32:21Z,2015,2015-01-01,2015-12-31
20740072,MH_8,COUNTRY,LKA,YEAR,2017,,,,,,,,,0.285,0.28483,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740082,MH_8,COUNTRY,SDN,YEAR,2015,,,,,,,,,0.551,0.55113,,,,2019-04-25T15:32:21Z,2015,2015-01-01,2015-12-31
20740087,MH_8,COUNTRY,SUR,YEAR,2016,,,,,,,,,0.362,0.36153,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740091,MH_8,COUNTRY,SWZ,YEAR,2017,,,,,,,,,0.152,0.15163,,,,2019-04-25T15:32:22Z,2017,2017-01-01,2017-12-31
20740110,MH_8,COUNTRY,SYR,YEAR,2016,,,,,,,,,0.801,0.80064,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740119,MH_8,COUNTRY,TZA,YEAR,2015,,,,,,,,,0.065,0.06496,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740137,MH_8,COUNTRY,THA,YEAR,2016,,,,,,,,,0.836,0.83603,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740147,MH_8,COUNTRY,TLS,YEAR,2016,,,,,,,,,1.612,1.61163,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740155,MH_8,COUNTRY,TGO,YEAR,2016,,,,,,,,,0.054,0.05393,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740181,MH_8,COUNTRY,TUR,YEAR,2016,,,,,,,,,1.643,1.643,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740192,MH_8,COUNTRY,UGA,YEAR,2016,,,,,,,,,0.037,0.03736,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740208,MH_8,COUNTRY,ARE,YEAR,2016,,,,,,,,,0.360,0.36049,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740220,MH_8,COUNTRY,USA,YEAR,2016,,,,,,,,,60.338,60.33773,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740244,MH_8,COUNTRY,VUT,YEAR,2016,,,,,,,,,0.378,0.37792,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740257,MH_8,COUNTRY,YEM,YEAR,2016,,,,,,,,,0.056,0.05573,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740266,MH_8,COUNTRY,ZMB,YEAR,2016,,,,,,,,,0.019,0.01863,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
20740277,MH_8,COUNTRY,ZWE,YEAR,2016,,,,,,,,,0.634,0.63382,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
