Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
11101570,MH_20,COUNTRY,BEN,YEAR,2014,,,,,,,,,0.000,0,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101571,MH_20,COUNTRY,BWA,YEAR,2014,,,,,,,,,0.000,0,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101572,MH_20,COUNTRY,BFA,YEAR,2014,,,,,,,,,0.000,0,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101573,MH_20,COUNTRY,BDI,YEAR,2014,,,,,,,,,0.343,0.343,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101574,MH_20,COUNTRY,CIV,YEAR,2014,,,,,,,,,0.000,0,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101575,MH_20,COUNTRY,GHA,YEAR,2014,,,,,,,,,372.511,372.511,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101576,MH_20,COUNTRY,LBR,YEAR,2014,,,,,,,,,166.982,166.982,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101577,MH_20,COUNTRY,NAM,YEAR,2014,,,,,,,,,0.000,0,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101578,MH_20,COUNTRY,RWA,YEAR,2014,,,,,,,,,1089.053,1089.053,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101579,MH_20,COUNTRY,STP,YEAR,2014,,,,,,,,,582.159,582.159,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101580,MH_20,COUNTRY,SYC,YEAR,2014,,,,,,,,,235.776,235.776,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101581,MH_20,COUNTRY,SSD,YEAR,2014,,,,,,,,,7.445,7.445,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101582,MH_20,COUNTRY,SWZ,YEAR,2014,,,,,,,,,0.000,0,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
11101583,MH_20,COUNTRY,TGO,YEAR,2014,,,,,,,,,13.985,13.985,,,,2015-07-07T13:58:42Z,2014,2014-01-01,2014-12-31
