Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20739260,MH_9,COUNTRY,CZE,YEAR,2015,,,,,,,,,2.518,2.51797,,,,2019-04-25T15:32:05Z,2015,2015-01-01,2015-12-31
20739271,MH_9,COUNTRY,DOM,YEAR,2016,,,,,,,,,7.598,7.5985,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739278,MH_9,COUNTRY,ECU,YEAR,2016,,,,,,,,,7.662,7.66211,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739287,MH_9,COUNTRY,EGY,YEAR,2016,,,,,,,,,0.256,0.25592,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739296,MH_9,COUNTRY,SLV,YEAR,2016,,,,,,,,,2.075,2.07525,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739304,MH_9,COUNTRY,GNQ,YEAR,2017,,,,,,,,,0.425,0.42539,,,,2019-04-25T15:32:05Z,2017,2017-01-01,2017-12-31
20739310,MH_9,COUNTRY,ERI,YEAR,2016,,,,,,,,,0.083,0.08253,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739319,MH_9,COUNTRY,EST,YEAR,2016,,,,,,,,,6.460,6.46,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739331,MH_9,COUNTRY,ETH,YEAR,2017,,,,,,,,,0.046,0.04606,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739339,MH_9,COUNTRY,FJI,YEAR,2016,,,,,,,,,0.560,0.56044,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739349,MH_9,COUNTRY,FIN,YEAR,2017,,,,,,,,,109.486,109.48627,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739358,MH_9,COUNTRY,FRA,YEAR,2017,,,,,,,,,48.704,48.70364,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739364,MH_9,COUNTRY,GAB,YEAR,2016,,,,,,,,,0.777,0.77713,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739374,MH_9,COUNTRY,GEO,YEAR,2016,,,,,,,,,2.328,2.32822,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739383,MH_9,COUNTRY,DEU,YEAR,2015,,,,,,,,,49.555,49.55464,,,,2019-04-25T15:32:07Z,2015,2015-01-01,2015-12-31
20739392,MH_9,COUNTRY,GHA,YEAR,2016,,,,,,,,,0.065,0.06526,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739403,MH_9,COUNTRY,GRC,YEAR,2016,,,,,,,,,8.781,8.78069,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739423,MH_9,COUNTRY,GTM,YEAR,2016,,,,,,,,,46.147,46.14695,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739434,MH_9,COUNTRY,GIN,YEAR,2016,,,,,,,,,0.008,0.00827,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739438,MH_9,COUNTRY,GNB,YEAR,2016,,,,,,,,,0.113,0.11296,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739445,MH_9,COUNTRY,GUY,YEAR,2016,,,,,,,,,0.000,0,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739452,MH_9,COUNTRY,HTI,YEAR,2016,,,,,,,,,0.560,0.56017,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739461,MH_9,COUNTRY,HND,YEAR,2014,,,,,,,,,0.625,0.62494,,,,2019-04-25T15:32:08Z,2014,2014-01-01,2014-12-31
20739469,MH_9,COUNTRY,HUN,YEAR,2016,,,,,,,,,2.484,2.48367,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739482,MH_9,COUNTRY,IND,YEAR,2016,,,,,,,,,0.069,0.0686,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739494,MH_9,COUNTRY,IDN,YEAR,2016,,,,,,,,,0.175,0.1747,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739499,MH_9,COUNTRY,IRN,YEAR,2017,,,,,,,,,5.166,5.1663,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739511,MH_9,COUNTRY,IRQ,YEAR,2017,,,,,,,,,0.111,0.11076,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739528,MH_9,COUNTRY,ISR,YEAR,2016,,,,,,,,,88.089,88.08926,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739536,MH_9,COUNTRY,ITA,YEAR,2015,,,,,,,,,3.798,3.79805,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739546,MH_9,COUNTRY,JAM,YEAR,2015,,,,,,,,,0.383,0.38302,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739557,MH_9,COUNTRY,JPN,YEAR,2016,,,,,,,,,3.037,3.03653,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739568,MH_9,COUNTRY,JOR,YEAR,2016,,,,,,,,,1.266,1.26647,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739588,MH_9,COUNTRY,KOR,YEAR,2016,,,,,,,,,1.591,1.59111,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739600,MH_9,COUNTRY,KGZ,YEAR,2016,,,,,,,,,0.409,0.40918,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739616,MH_9,COUNTRY,LBN,YEAR,2015,,,,,,,,,3.298,3.29831,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739638,MH_9,COUNTRY,LTU,YEAR,2016,,,,,,,,,15.860,15.85988,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739655,MH_9,COUNTRY,MKD,YEAR,2017,,,,,,,,,2.405,2.40465,,,,2019-04-25T15:32:12Z,2017,2017-01-01,2017-12-31
20739663,MH_9,COUNTRY,MDG,YEAR,2016,,,,,,,,,0.062,0.0619,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739674,MH_9,COUNTRY,MYS,YEAR,2016,,,,,,,,,1.029,1.02854,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739682,MH_9,COUNTRY,MDV,YEAR,2017,,,,,,,,,2.151,2.15104,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739691,MH_9,COUNTRY,MLI,YEAR,2016,,,,,,,,,0.011,0.01145,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739696,MH_9,COUNTRY,MHL,YEAR,2017,,,,,,,,,1.887,1.88701,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739700,MH_9,COUNTRY,MRT,YEAR,2013,,,,,,,,,0.143,0.14346,,,,2019-04-25T15:32:13Z,2013,2013-01-01,2013-12-31
20739713,MH_9,COUNTRY,MEX,YEAR,2016,,,,,,,,,3.459,3.45934,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739725,MH_9,COUNTRY,MDA,YEAR,2015,,,,,,,,,0.910,0.90999,,,,2019-04-25T15:32:14Z,2015,2015-01-01,2015-12-31
20739735,MH_9,COUNTRY,MCO,YEAR,2016,,,,,,,,,53.515,53.51502,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739743,MH_9,COUNTRY,MNG,YEAR,2016,,,,,,,,,0.101,0.10078,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739759,MH_9,COUNTRY,MAR,YEAR,2016,,,,,,,,,0.575,0.57466,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739770,MH_9,COUNTRY,MOZ,YEAR,2016,,,,,,,,,0.389,0.38914,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739787,MH_9,COUNTRY,NAM,YEAR,2016,,,,,,,,,1.443,1.44297,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739798,MH_9,COUNTRY,NPL,YEAR,2016,,,,,,,,,0.523,0.52345,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739806,MH_9,COUNTRY,NLD,YEAR,2015,,,,,,,,,123.464,123.4643,,,,2019-04-25T15:32:15Z,2015,2015-01-01,2015-12-31
20739814,MH_9,COUNTRY,NIC,YEAR,2017,,,,,,,,,1.792,1.79216,,,,2019-04-25T15:32:15Z,2017,2017-01-01,2017-12-31
20739824,MH_9,COUNTRY,NER,YEAR,2016,,,,,,,,,0.019,0.01862,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739834,MH_9,COUNTRY,NOR,YEAR,2016,,,,,,,,,73.522,73.52155,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739841,MH_9,COUNTRY,OMN,YEAR,2015,,,,,,,,,0.786,0.78575,,,,2019-04-25T15:32:16Z,2015,2015-01-01,2015-12-31
20739851,MH_9,COUNTRY,PAN,YEAR,2016,,,,,,,,,7.331,7.33136,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739869,MH_9,COUNTRY,PER,YEAR,2016,,,,,,,,,9.507,9.50706,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739880,MH_9,COUNTRY,PHL,YEAR,2016,,,,,,,,,0.885,0.88481,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739890,MH_9,COUNTRY,POL,YEAR,2016,,,,,,,,,16.346,16.34643,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739907,MH_9,COUNTRY,QAT,YEAR,2016,,,,,,,,,1.413,1.41349,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739919,MH_9,COUNTRY,ROU,YEAR,2016,,,,,,,,,1.479,1.47912,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739929,MH_9,COUNTRY,RUS,YEAR,2015,,,,,,,,,4.638,4.63833,,,,2019-04-25T15:32:18Z,2015,2015-01-01,2015-12-31
20739936,MH_9,COUNTRY,RWA,YEAR,2016,,,,,,,,,0.387,0.38695,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739953,MH_9,COUNTRY,VCT,YEAR,2017,,,,,,,,,1.827,1.82723,,,,2019-04-25T15:32:19Z,2017,2017-01-01,2017-12-31
20739972,MH_9,COUNTRY,STP,YEAR,2016,,,,,,,,,3.068,3.06822,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739979,MH_9,COUNTRY,SAU,YEAR,2016,,,,,,,,,2.034,2.0344,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739990,MH_9,COUNTRY,SEN,YEAR,2016,,,,,,,,,0.020,0.02003,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20740001,MH_9,COUNTRY,SRB,YEAR,2017,,,,,,,,,4.553,4.55301,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740011,MH_9,COUNTRY,SYC,YEAR,2016,,,,,,,,,3.200,3.20027,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740019,MH_9,COUNTRY,SLE,YEAR,2017,,,,,,,,,0.028,0.02764,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740035,MH_9,COUNTRY,SVN,YEAR,2016,,,,,,,,,9.302,9.30216,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740056,MH_9,COUNTRY,SSD,YEAR,2016,,,,,,,,,0.261,0.2609,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740070,MH_9,COUNTRY,LKA,YEAR,2017,,,,,,,,,0.246,0.24621,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740085,MH_9,COUNTRY,SUR,YEAR,2016,,,,,,,,,0.542,0.54229,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740089,MH_9,COUNTRY,SWZ,YEAR,2017,,,,,,,,,0.379,0.37907,,,,2019-04-25T15:32:22Z,2017,2017-01-01,2017-12-31
20740099,MH_9,COUNTRY,CHE,YEAR,2015,,,,,,,,,84.137,84.13695,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740108,MH_9,COUNTRY,SYR,YEAR,2016,,,,,,,,,1.068,1.06752,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740117,MH_9,COUNTRY,TZA,YEAR,2015,,,,,,,,,0.009,0.00928,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740135,MH_9,COUNTRY,THA,YEAR,2016,,,,,,,,,1.749,1.74926,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740145,MH_9,COUNTRY,TLS,YEAR,2016,,,,,,,,,0.081,0.08058,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740153,MH_9,COUNTRY,TGO,YEAR,2016,,,,,,,,,0.404,0.40449,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740164,MH_9,COUNTRY,TON,YEAR,2016,,,,,,,,,1.880,1.88034,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740174,MH_9,COUNTRY,TUN,YEAR,2017,,,,,,,,,0.009,0.00887,,,,2019-04-25T15:32:23Z,2017,2017-01-01,2017-12-31
20740179,MH_9,COUNTRY,TUR,YEAR,2016,,,,,,,,,2.537,2.53732,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740190,MH_9,COUNTRY,UGA,YEAR,2016,,,,,,,,,0.037,0.03736,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740206,MH_9,COUNTRY,ARE,YEAR,2016,,,,,,,,,0.765,0.76467,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740218,MH_9,COUNTRY,USA,YEAR,2016,,,,,,,,,29.864,29.86442,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740233,MH_9,COUNTRY,UZB,YEAR,2016,,,,,,,,,0.090,0.09039,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740242,MH_9,COUNTRY,VUT,YEAR,2016,,,,,,,,,0.756,0.75585,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740255,MH_9,COUNTRY,YEM,YEAR,2016,,,,,,,,,0.409,0.40868,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740264,MH_9,COUNTRY,ZMB,YEAR,2016,,,,,,,,,0.031,0.03105,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740275,MH_9,COUNTRY,ZWE,YEAR,2016,,,,,,,,,0.057,0.05704,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
