Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20739535,MH_6,COUNTRY,ITA,YEAR,2015,,,,,,,,,5.978,5.97773,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739545,MH_6,COUNTRY,JAM,YEAR,2015,,,,,,,,,1.149,1.14905,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739556,MH_6,COUNTRY,JPN,YEAR,2016,,,,,,,,,11.867,11.86717,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739567,MH_6,COUNTRY,JOR,YEAR,2016,,,,,,,,,1.125,1.12454,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739576,MH_6,COUNTRY,KEN,YEAR,2016,,,,,,,,,0.184,0.18418,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739587,MH_6,COUNTRY,KOR,YEAR,2016,,,,,,,,,5.793,5.79322,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739599,MH_6,COUNTRY,KGZ,YEAR,2016,,,,,,,,,1.688,1.68786,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739608,MH_6,COUNTRY,LVA,YEAR,2015,,,,,,,,,9.987,9.98664,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739615,MH_6,COUNTRY,LBN,YEAR,2015,,,,,,,,,1.213,1.21337,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739627,MH_6,COUNTRY,LBR,YEAR,2016,,,,,,,,,0.044,0.04445,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739637,MH_6,COUNTRY,LTU,YEAR,2016,,,,,,,,,18.452,18.45203,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739645,MH_6,COUNTRY,LUX,YEAR,2015,,,,,,,,,17.821,17.82119,,,,2019-04-25T15:32:12Z,2015,2015-01-01,2015-12-31
20739654,MH_6,COUNTRY,MKD,YEAR,2017,,,,,,,,,14.428,14.42788,,,,2019-04-25T15:32:12Z,2017,2017-01-01,2017-12-31
20739662,MH_6,COUNTRY,MDG,YEAR,2016,,,,,,,,,0.058,0.05777,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739673,MH_6,COUNTRY,MYS,YEAR,2016,,,,,,,,,1.048,1.04807,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739681,MH_6,COUNTRY,MDV,YEAR,2017,,,,,,,,,2.390,2.39004,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739690,MH_6,COUNTRY,MLI,YEAR,2016,,,,,,,,,0.029,0.02862,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739695,MH_6,COUNTRY,MHL,YEAR,2017,,,,,,,,,0.000,0,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739699,MH_6,COUNTRY,MRT,YEAR,2013,,,,,,,,,0.072,0.07173,,,,2019-04-25T15:32:13Z,2013,2013-01-01,2013-12-31
20739705,MH_6,COUNTRY,MUS,YEAR,2017,,,,,,,,,2.382,2.38198,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739712,MH_6,COUNTRY,MEX,YEAR,2016,,,,,,,,,0.207,0.20732,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739724,MH_6,COUNTRY,MDA,YEAR,2015,,,,,,,,,4.550,4.54995,,,,2019-04-25T15:32:14Z,2015,2015-01-01,2015-12-31
20739734,MH_6,COUNTRY,MCO,YEAR,2016,,,,,,,,,31.326,31.32587,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739742,MH_6,COUNTRY,MNG,YEAR,2016,,,,,,,,,4.031,4.03107,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739751,MH_6,COUNTRY,MNE,YEAR,2016,,,,,,,,,8.278,8.27791,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739758,MH_6,COUNTRY,MAR,YEAR,2016,,,,,,,,,0.839,0.839,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739769,MH_6,COUNTRY,MOZ,YEAR,2016,,,,,,,,,0.046,0.04641,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739778,MH_6,COUNTRY,MMR,YEAR,2016,,,,,,,,,0.384,0.38356,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739786,MH_6,COUNTRY,NAM,YEAR,2016,,,,,,,,,0.371,0.37105,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739797,MH_6,COUNTRY,NPL,YEAR,2016,,,,,,,,,0.356,0.35594,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739805,MH_6,COUNTRY,NLD,YEAR,2015,,,,,,,,,20.870,20.86962,,,,2019-04-25T15:32:15Z,2015,2015-01-01,2015-12-31
20739808,MH_6,COUNTRY,NZL,YEAR,2016,,,,,,,,,28.540,28.54027,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739813,MH_6,COUNTRY,NIC,YEAR,2017,,,,,,,,,0.691,0.69056,,,,2019-04-25T15:32:15Z,2017,2017-01-01,2017-12-31
20739823,MH_6,COUNTRY,NER,YEAR,2016,,,,,,,,,0.014,0.01397,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739833,MH_6,COUNTRY,NOR,YEAR,2016,,,,,,,,,48.040,48.03998,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739840,MH_6,COUNTRY,OMN,YEAR,2015,,,,,,,,,1.738,1.73817,,,,2019-04-25T15:32:16Z,2015,2015-01-01,2015-12-31
20739850,MH_6,COUNTRY,PAN,YEAR,2016,,,,,,,,,4.031,4.03099,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739868,MH_6,COUNTRY,PER,YEAR,2016,,,,,,,,,2.948,2.94805,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739879,MH_6,COUNTRY,PHL,YEAR,2016,,,,,,,,,0.518,0.51811,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739889,MH_6,COUNTRY,POL,YEAR,2016,,,,,,,,,24.176,24.176,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739906,MH_6,COUNTRY,QAT,YEAR,2016,,,,,,,,,2.712,2.71237,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739918,MH_6,COUNTRY,ROU,YEAR,2016,,,,,,,,,5.665,5.66495,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739928,MH_6,COUNTRY,RUS,YEAR,2015,,,,,,,,,8.479,8.47882,,,,2019-04-25T15:32:18Z,2015,2015-01-01,2015-12-31
20739935,MH_6,COUNTRY,RWA,YEAR,2016,,,,,,,,,0.060,0.06019,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739944,MH_6,COUNTRY,KNA,YEAR,2017,,,,,,,,,5.526,5.52608,,,,2019-04-25T15:32:18Z,2017,2017-01-01,2017-12-31
20739947,MH_6,COUNTRY,LCA,YEAR,2016,,,,,,,,,0.564,0.56431,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739960,MH_6,COUNTRY,WSM,YEAR,2016,,,,,,,,,1.548,1.54832,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739971,MH_6,COUNTRY,STP,YEAR,2016,,,,,,,,,0.511,0.51137,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739978,MH_6,COUNTRY,SAU,YEAR,2016,,,,,,,,,1.321,1.32141,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739989,MH_6,COUNTRY,SEN,YEAR,2016,,,,,,,,,0.200,0.20031,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20740000,MH_6,COUNTRY,SRB,YEAR,2017,,,,,,,,,8.643,8.64282,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740010,MH_6,COUNTRY,SYC,YEAR,2016,,,,,,,,,2.134,2.13352,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740018,MH_6,COUNTRY,SLE,YEAR,2017,,,,,,,,,0.041,0.04145,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740025,MH_6,COUNTRY,SGP,YEAR,2016,,,,,,,,,4.191,4.19131,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740034,MH_6,COUNTRY,SVN,YEAR,2016,,,,,,,,,11.953,11.95303,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740049,MH_6,COUNTRY,ZAF,YEAR,2016,,,,,,,,,1.521,1.52104,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740055,MH_6,COUNTRY,SSD,YEAR,2016,,,,,,,,,0.025,0.02525,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740061,MH_6,COUNTRY,ESP,YEAR,2015,,,,,,,,,9.694,9.69445,,,,2019-04-25T15:32:21Z,2015,2015-01-01,2015-12-31
20740069,MH_6,COUNTRY,LKA,YEAR,2017,,,,,,,,,0.517,0.51656,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740081,MH_6,COUNTRY,SDN,YEAR,2015,,,,,,,,,0.080,0.08021,,,,2019-04-25T15:32:21Z,2015,2015-01-01,2015-12-31
20740084,MH_6,COUNTRY,SUR,YEAR,2016,,,,,,,,,1.265,1.26535,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740088,MH_6,COUNTRY,SWZ,YEAR,2017,,,,,,,,,0.076,0.07581,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740095,MH_6,COUNTRY,SWE,YEAR,2016,,,,,,,,,20.863,20.86328,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740098,MH_6,COUNTRY,CHE,YEAR,2015,,,,,,,,,43.956,43.95555,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740107,MH_6,COUNTRY,SYR,YEAR,2016,,,,,,,,,0.368,0.36829,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740116,MH_6,COUNTRY,TZA,YEAR,2015,,,,,,,,,0.056,0.05568,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740127,MH_6,COUNTRY,TJK,YEAR,2016,,,,,,,,,1.392,1.39203,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740134,MH_6,COUNTRY,THA,YEAR,2016,,,,,,,,,0.721,0.72097,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740144,MH_6,COUNTRY,TLS,YEAR,2016,,,,,,,,,0.081,0.08058,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740152,MH_6,COUNTRY,TGO,YEAR,2016,,,,,,,,,0.054,0.05393,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740163,MH_6,COUNTRY,TON,YEAR,2016,,,,,,,,,2.821,2.8205,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740178,MH_6,COUNTRY,TUR,YEAR,2016,,,,,,,,,1.637,1.63661,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740189,MH_6,COUNTRY,UGA,YEAR,2016,,,,,,,,,0.082,0.0822,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740198,MH_6,COUNTRY,UKR,YEAR,2016,,,,,,,,,6.930,6.9305,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740205,MH_6,COUNTRY,ARE,YEAR,2016,,,,,,,,,1.649,1.6495,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740217,MH_6,COUNTRY,USA,YEAR,2016,,,,,,,,,10.542,10.54202,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740226,MH_6,COUNTRY,URY,YEAR,2016,,,,,,,,,14.134,14.13355,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740232,MH_6,COUNTRY,UZB,YEAR,2016,,,,,,,,,2.612,2.6117,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740241,MH_6,COUNTRY,VUT,YEAR,2016,,,,,,,,,0.378,0.37792,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740254,MH_6,COUNTRY,YEM,YEAR,2016,,,,,,,,,0.201,0.20062,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740263,MH_6,COUNTRY,ZMB,YEAR,2016,,,,,,,,,0.056,0.0559,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740274,MH_6,COUNTRY,ZWE,YEAR,2016,,,,,,,,,0.095,0.09507,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
