Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20739178,MH_15,COUNTRY,CHL,YEAR,2016,,,,,,,,,10.055,10.05479,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739208,MH_15,COUNTRY,COK,YEAR,2016,,,,,,,,,11.462,11.46197,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739220,MH_15,COUNTRY,CRI,YEAR,2016,,,,,,,,,1.872,1.87194,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739227,MH_15,COUNTRY,CIV,YEAR,2016,,,,,,,,,0.000,0,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739327,MH_15,COUNTRY,EST,YEAR,2016,,,,,,,,,20.444,20.44399,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739355,MH_15,COUNTRY,FIN,YEAR,2017,,,,,,,,,79.132,79.13219,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739362,MH_15,COUNTRY,FRA,YEAR,2017,,,,,,,,,92.154,92.15417,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739389,MH_15,COUNTRY,DEU,YEAR,2015,,,,,,,,,59.581,59.58061,,,,2019-04-25T15:32:07Z,2015,2015-01-01,2015-12-31
20739399,MH_15,COUNTRY,GHA,YEAR,2016,,,,,,,,,0.145,0.14502,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739411,MH_15,COUNTRY,GRC,YEAR,2016,,,,,,,,,14.780,14.78008,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739431,MH_15,COUNTRY,GTM,YEAR,2016,,,,,,,,,0.234,0.23381,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739466,MH_15,COUNTRY,HND,YEAR,2014,,,,,,,,,0.112,0.1116,,,,2019-04-25T15:32:08Z,2014,2014-01-01,2014-12-31
20739490,MH_15,COUNTRY,IND,YEAR,2016,,,,,,,,,5.178,5.17786,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739507,MH_15,COUNTRY,IRN,YEAR,2017,,,,,,,,,15.348,15.34769,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739534,MH_15,COUNTRY,ISR,YEAR,2016,,,,,,,,,161.398,161.39778,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739542,MH_15,COUNTRY,ITA,YEAR,2015,,,,,,,,,33.611,33.61107,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739596,MH_15,COUNTRY,KOR,YEAR,2016,,,,,,,,,4.850,4.85041,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739624,MH_15,COUNTRY,LBN,YEAR,2015,,,,,,,,,1.624,1.62352,,,,2019-04-25T15:32:12Z,2015,2015-01-01,2015-12-31
20739634,MH_15,COUNTRY,LBR,YEAR,2016,,,,,,,,,0.444,0.44448,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739651,MH_15,COUNTRY,LUX,YEAR,2015,,,,,,,,,42.347,42.34739,,,,2019-04-25T15:32:12Z,2015,2015-01-01,2015-12-31
20739671,MH_15,COUNTRY,MDG,YEAR,2016,,,,,,,,,0.103,0.10316,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739687,MH_15,COUNTRY,MDV,YEAR,2017,,,,,,,,,41.826,41.8257,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739721,MH_15,COUNTRY,MEX,YEAR,2016,,,,,,,,,0.255,0.25498,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739793,MH_15,COUNTRY,NAM,YEAR,2016,,,,,,,,,0.495,0.49473,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739812,MH_15,COUNTRY,NZL,YEAR,2016,,,,,,,,,26.243,26.24318,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739821,MH_15,COUNTRY,NIC,YEAR,2017,,,,,,,,,0.280,0.27951,,,,2019-04-25T15:32:16Z,2017,2017-01-01,2017-12-31
20739848,MH_15,COUNTRY,PAK,YEAR,2016,,,,,,,,,2.989,2.98869,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739865,MH_15,COUNTRY,PRY,YEAR,2016,,,,,,,,,0.874,0.87361,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739876,MH_15,COUNTRY,PER,YEAR,2016,,,,,,,,,0.172,0.1721,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739886,MH_15,COUNTRY,PHL,YEAR,2016,,,,,,,,,2.045,2.0449,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739903,MH_15,COUNTRY,PRT,YEAR,2016,,,,,,,,,6.344,6.3445,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739915,MH_15,COUNTRY,QAT,YEAR,2016,,,,,,,,,0.573,0.57304,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739968,MH_15,COUNTRY,WSM,YEAR,2016,,,,,,,,,4.645,4.64495,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739987,MH_15,COUNTRY,SAU,YEAR,2016,,,,,,,,,0.634,0.63376999999999994,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739998,MH_15,COUNTRY,SEN,YEAR,2016,,,,,,,,,0.908,0.90806,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740031,MH_15,COUNTRY,SGP,YEAR,2016,,,,,,,,,6.431,6.43149,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740043,MH_15,COUNTRY,SVN,YEAR,2016,,,,,,,,,84.153,84.15318,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740078,MH_15,COUNTRY,LKA,YEAR,2017,,,,,,,,,1.332,1.33243,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740106,MH_15,COUNTRY,CHE,YEAR,2015,,,,,,,,,74.113,74.11263,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740125,MH_15,COUNTRY,TZA,YEAR,2015,,,,,,,,,0.121,0.12064,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740150,MH_15,COUNTRY,TLS,YEAR,2016,,,,,,,,,1.934,1.93396,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740161,MH_15,COUNTRY,TGO,YEAR,2016,,,,,,,,,0.270,0.26966,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740187,MH_15,COUNTRY,TUR,YEAR,2016,,,,,,,,,0.957,0.95693,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740272,MH_15,COUNTRY,ZMB,YEAR,2016,,,,,,,,,0.279,0.27949,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
20740283,MH_15,COUNTRY,ZWE,YEAR,2016,,,,,,,,,0.513,0.51339,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
