Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20739172,MH_7,COUNTRY,CHL,YEAR,2016,,,,,,,,,1.880,1.88035,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739182,MH_7,COUNTRY,CHN,YEAR,2015,,,,,,,,,5.423,5.4233,,,,2019-04-25T15:32:03Z,2015,2015-01-01,2015-12-31
20739186,MH_7,COUNTRY,COL,YEAR,2016,,,,,,,,,0.000,0,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739193,MH_7,COUNTRY,COM,YEAR,2017,,,,,,,,,0.386,0.38589,,,,2019-04-25T15:32:03Z,2017,2017-01-01,2017-12-31
20739198,MH_7,COUNTRY,COG,YEAR,2016,,,,,,,,,0.500,0.50044,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739205,MH_7,COUNTRY,COK,YEAR,2016,,,,,,,,,11.462,11.46197,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739213,MH_7,COUNTRY,CRI,YEAR,2016,,,,,,,,,5.699,5.69901,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739224,MH_7,COUNTRY,CIV,YEAR,2016,,,,,,,,,0.381,0.38081,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739232,MH_7,COUNTRY,HRV,YEAR,2016,,,,,,,,,41.856,41.85552,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739242,MH_7,COUNTRY,CUB,YEAR,2016,,,,,,,,,8.899,8.89941,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739251,MH_7,COUNTRY,CYP,YEAR,2015,,,,,,,,,34.970,34.97031,,,,2019-04-25T15:32:04Z,2015,2015-01-01,2015-12-31
20739261,MH_7,COUNTRY,CZE,YEAR,2015,,,,,,,,,30.348,30.34772,,,,2019-04-25T15:32:05Z,2015,2015-01-01,2015-12-31
20739279,MH_7,COUNTRY,ECU,YEAR,2016,,,,,,,,,0.056,0.05575,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739288,MH_7,COUNTRY,EGY,YEAR,2016,,,,,,,,,4.799,4.79856,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739305,MH_7,COUNTRY,GNQ,YEAR,2017,,,,,,,,,5.105,5.10469,,,,2019-04-25T15:32:05Z,2017,2017-01-01,2017-12-31
20739311,MH_7,COUNTRY,ERI,YEAR,2016,,,,,,,,,2.166,2.1663,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739320,MH_7,COUNTRY,EST,YEAR,2016,,,,,,,,,23.484,23.48399,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739332,MH_7,COUNTRY,ETH,YEAR,2017,,,,,,,,,1.001,1.00127,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739340,MH_7,COUNTRY,FJI,YEAR,2016,,,,,,,,,1.457,1.45716,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739350,MH_7,COUNTRY,FIN,YEAR,2017,,,,,,,,,51.970,51.97041,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739359,MH_7,COUNTRY,FRA,YEAR,2017,,,,,,,,,98.017,98.01698,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739365,MH_7,COUNTRY,GAB,YEAR,2016,,,,,,,,,0.518,0.51809,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739371,MH_7,COUNTRY,GMB,YEAR,2016,,,,,,,,,0.303,0.3034,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739375,MH_7,COUNTRY,GEO,YEAR,2016,,,,,,,,,5.922,5.92177,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739393,MH_7,COUNTRY,GHA,YEAR,2016,,,,,,,,,7.733,7.73307,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739404,MH_7,COUNTRY,GRC,YEAR,2016,,,,,,,,,12.748,12.7476,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739415,MH_7,COUNTRY,GRD,YEAR,2016,,,,,,,,,0.936,0.93613,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739424,MH_7,COUNTRY,GTM,YEAR,2016,,,,,,,,,1.071,1.07061,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739439,MH_7,COUNTRY,GNB,YEAR,2016,,,,,,,,,0.791,0.79073,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739453,MH_7,COUNTRY,HTI,YEAR,2016,,,,,,,,,0.233,0.2334,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739470,MH_7,COUNTRY,HUN,YEAR,2016,,,,,,,,,33.739,33.73902,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739483,MH_7,COUNTRY,IND,YEAR,2016,,,,,,,,,0.796,0.79584,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739495,MH_7,COUNTRY,IDN,YEAR,2016,,,,,,,,,2.518,2.5178,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739500,MH_7,COUNTRY,IRN,YEAR,2017,,,,,,,,,9.451,9.45055,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739512,MH_7,COUNTRY,IRQ,YEAR,2017,,,,,,,,,1.218,1.21831,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739537,MH_7,COUNTRY,ITA,YEAR,2015,,,,,,,,,23.492,23.49245,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739547,MH_7,COUNTRY,JAM,YEAR,2015,,,,,,,,,10.272,10.27182,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739558,MH_7,COUNTRY,JPN,YEAR,2016,,,,,,,,,83.805,83.80546,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739569,MH_7,COUNTRY,JOR,YEAR,2016,,,,,,,,,3.297,3.29719,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739582,MH_7,COUNTRY,KIR,YEAR,2015,,,,,,,,,2.669,2.66887,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739589,MH_7,COUNTRY,KOR,YEAR,2016,,,,,,,,,13.662,13.66179,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739601,MH_7,COUNTRY,KGZ,YEAR,2016,,,,,,,,,7.365,7.36523,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739609,MH_7,COUNTRY,LVA,YEAR,2015,,,,,,,,,22.834,22.83377,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739617,MH_7,COUNTRY,LBN,YEAR,2015,,,,,,,,,3.145,3.1445,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739628,MH_7,COUNTRY,LBR,YEAR,2016,,,,,,,,,6.401,6.40054,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739639,MH_7,COUNTRY,LTU,YEAR,2016,,,,,,,,,49.763,49.76251,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739664,MH_7,COUNTRY,MDG,YEAR,2016,,,,,,,,,0.314,0.31361,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739675,MH_7,COUNTRY,MYS,YEAR,2016,,,,,,,,,6.838,6.83849,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739692,MH_7,COUNTRY,MLI,YEAR,2016,,,,,,,,,0.092,0.0916,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739697,MH_7,COUNTRY,MHL,YEAR,2017,,,,,,,,,3.774,3.77401,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739701,MH_7,COUNTRY,MRT,YEAR,2013,,,,,,,,,0.215,0.21519,,,,2019-04-25T15:32:13Z,2013,2013-01-01,2013-12-31
20739714,MH_7,COUNTRY,MEX,YEAR,2016,,,,,,,,,2.239,2.23924,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739726,MH_7,COUNTRY,MDA,YEAR,2015,,,,,,,,,14.830,14.83037,,,,2019-04-25T15:32:14Z,2015,2015-01-01,2015-12-31
20739736,MH_7,COUNTRY,MCO,YEAR,2016,,,,,,,,,83.536,83.53565,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739744,MH_7,COUNTRY,MNG,YEAR,2016,,,,,,,,,4.199,4.19903,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739752,MH_7,COUNTRY,MNE,YEAR,2016,,,,,,,,,18.307,18.30691,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739760,MH_7,COUNTRY,MAR,YEAR,2016,,,,,,,,,2.451,2.45092,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739779,MH_7,COUNTRY,MMR,YEAR,2016,,,,,,,,,0.321,0.32059,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739788,MH_7,COUNTRY,NAM,YEAR,2016,,,,,,,,,0.907,0.90701,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739795,MH_7,COUNTRY,NRU,YEAR,2016,,,,,,,,,8.881,8.88099,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739799,MH_7,COUNTRY,NPL,YEAR,2016,,,,,,,,,0.558,0.55834,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739809,MH_7,COUNTRY,NZL,YEAR,2016,,,,,,,,,75.132,75.13221,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739825,MH_7,COUNTRY,NER,YEAR,2016,,,,,,,,,0.126,0.12571,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739842,MH_7,COUNTRY,OMN,YEAR,2015,,,,,,,,,3.000,3.00014,,,,2019-04-25T15:32:16Z,2015,2015-01-01,2015-12-31
20739852,MH_7,COUNTRY,PAN,YEAR,2016,,,,,,,,,3.452,3.45153,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739870,MH_7,COUNTRY,PER,YEAR,2016,,,,,,,,,5.995,5.9949,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739891,MH_7,COUNTRY,POL,YEAR,2016,,,,,,,,,30.916,30.9158,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739908,MH_7,COUNTRY,QAT,YEAR,2016,,,,,,,,,9.933,9.93263,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739920,MH_7,COUNTRY,ROU,YEAR,2016,,,,,,,,,18.710,18.71042,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739937,MH_7,COUNTRY,RWA,YEAR,2016,,,,,,,,,1.376,1.37581,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739948,MH_7,COUNTRY,LCA,YEAR,2016,,,,,,,,,50.788,50.78835,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739954,MH_7,COUNTRY,VCT,YEAR,2017,,,,,,,,,4.568,4.56809,,,,2019-04-25T15:32:19Z,2017,2017-01-01,2017-12-31
20739961,MH_7,COUNTRY,WSM,YEAR,2016,,,,,,,,,1.548,1.54832,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739973,MH_7,COUNTRY,STP,YEAR,2016,,,,,,,,,4.602,4.60233,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739980,MH_7,COUNTRY,SAU,YEAR,2016,,,,,,,,,10.660,10.66003,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739991,MH_7,COUNTRY,SEN,YEAR,2016,,,,,,,,,0.267,0.26708,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20740002,MH_7,COUNTRY,SRB,YEAR,2017,,,,,,,,,13.173,13.17324,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740012,MH_7,COUNTRY,SYC,YEAR,2016,,,,,,,,,8.534,8.53406,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740020,MH_7,COUNTRY,SLE,YEAR,2017,,,,,,,,,0.332,0.33163,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740036,MH_7,COUNTRY,SVN,YEAR,2016,,,,,,,,,36.727,36.72664,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740057,MH_7,COUNTRY,SSD,YEAR,2016,,,,,,,,,0.017,0.01683,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740062,MH_7,COUNTRY,ESP,YEAR,2015,,,,,,,,,2.873,2.87299,,,,2019-04-25T15:32:21Z,2015,2015-01-01,2015-12-31
20740071,MH_7,COUNTRY,LKA,YEAR,2017,,,,,,,,,3.278,3.27797,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740086,MH_7,COUNTRY,SUR,YEAR,2016,,,,,,,,,16.630,16.63027,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740090,MH_7,COUNTRY,SWZ,YEAR,2017,,,,,,,,,9.098,9.09773,,,,2019-04-25T15:32:22Z,2017,2017-01-01,2017-12-31
20740096,MH_7,COUNTRY,SWE,YEAR,2016,,,,,,,,,50.566,50.56555,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740100,MH_7,COUNTRY,CHE,YEAR,2015,,,,,,,,,92.659,92.65882,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740109,MH_7,COUNTRY,SYR,YEAR,2016,,,,,,,,,1.068,1.06752,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740118,MH_7,COUNTRY,TZA,YEAR,2015,,,,,,,,,0.362,0.36192,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740128,MH_7,COUNTRY,TJK,YEAR,2016,,,,,,,,,1.497,1.49731,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740136,MH_7,COUNTRY,THA,YEAR,2016,,,,,,,,,7.418,7.41797,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740146,MH_7,COUNTRY,TLS,YEAR,2016,,,,,,,,,1.370,1.36989,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740154,MH_7,COUNTRY,TGO,YEAR,2016,,,,,,,,,0.270,0.26966,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740165,MH_7,COUNTRY,TON,YEAR,2016,,,,,,,,,16.923,16.92302,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740175,MH_7,COUNTRY,TUN,YEAR,2017,,,,,,,,,0.195,0.19515,,,,2019-04-25T15:32:23Z,2017,2017-01-01,2017-12-31
20740180,MH_7,COUNTRY,TUR,YEAR,2016,,,,,,,,,150.251,150.25142,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740191,MH_7,COUNTRY,UGA,YEAR,2016,,,,,,,,,2.242,2.24188,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740207,MH_7,COUNTRY,ARE,YEAR,2016,,,,,,,,,4.370,4.36953,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740219,MH_7,COUNTRY,USA,YEAR,2016,,,,,,,,,4.283,4.28251,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740234,MH_7,COUNTRY,UZB,YEAR,2016,,,,,,,,,9.214,9.21358,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740243,MH_7,COUNTRY,VUT,YEAR,2016,,,,,,,,,4.535,4.5351,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740256,MH_7,COUNTRY,YEM,YEAR,2016,,,,,,,,,0.323,0.32323,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740265,MH_7,COUNTRY,ZMB,YEAR,2016,,,,,,,,,1.429,1.42852,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
20740276,MH_7,COUNTRY,ZWE,YEAR,2016,,,,,,,,,3.486,3.48599,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
