Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20739562,MH_18,COUNTRY,JPN,YEAR,2016,,,,,,,,,0.450,0.45009,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739573,MH_18,COUNTRY,JOR,YEAR,2016,,,,,,,,,0.033,0.03275,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739579,MH_18,COUNTRY,KEN,YEAR,2016,,,,,,,,,0.032,0.03176,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739593,MH_18,COUNTRY,KOR,YEAR,2016,,,,,,,,,0.389,0.38938,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739604,MH_18,COUNTRY,KGZ,YEAR,2016,,,,,,,,,0.136,0.13639,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739612,MH_18,COUNTRY,LVA,YEAR,2015,,,,,,,,,0.151,0.15055,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739621,MH_18,COUNTRY,LBN,YEAR,2015,,,,,,,,,0.137,0.13672,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739632,MH_18,COUNTRY,LBR,YEAR,2016,,,,,,,,,0.067,0.06667,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739642,MH_18,COUNTRY,LTU,YEAR,2016,,,,,,,,,0.682,0.68215,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739648,MH_18,COUNTRY,LUX,YEAR,2015,,,,,,,,,0.706,0.70579,,,,2019-04-25T15:32:12Z,2015,2015-01-01,2015-12-31
20739659,MH_18,COUNTRY,MKD,YEAR,2017,,,,,,,,,0.721,0.72139,,,,2019-04-25T15:32:12Z,2017,2017-01-01,2017-12-31
20739668,MH_18,COUNTRY,MDG,YEAR,2016,,,,,,,,,0.045,0.04539,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739678,MH_18,COUNTRY,MYS,YEAR,2016,,,,,,,,,0.153,0.15298,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739684,MH_18,COUNTRY,MDV,YEAR,2017,,,,,,,,,0.239,0.239,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739693,MH_18,COUNTRY,MLI,YEAR,2016,,,,,,,,,0.006,0.00572,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739702,MH_18,COUNTRY,MRT,YEAR,2013,,,,,,,,,0.024,0.02391,,,,2019-04-25T15:32:13Z,2013,2013-01-01,2013-12-31
20739709,MH_18,COUNTRY,MUS,YEAR,2017,,,,,,,,,0.079,0.0794,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739718,MH_18,COUNTRY,MEX,YEAR,2016,,,,,,,,,0.006,0.00635,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739730,MH_18,COUNTRY,MDA,YEAR,2015,,,,,,,,,0.074,0.07378,,,,2019-04-25T15:32:14Z,2015,2015-01-01,2015-12-31
20739738,MH_18,COUNTRY,MCO,YEAR,2016,,,,,,,,,2.610,2.61049,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739748,MH_18,COUNTRY,MNG,YEAR,2016,,,,,,,,,0.470,0.47029,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739756,MH_18,COUNTRY,MNE,YEAR,2016,,,,,,,,,0.318,0.31838,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739764,MH_18,COUNTRY,MAR,YEAR,2016,,,,,,,,,0.080,0.08045,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739774,MH_18,COUNTRY,MOZ,YEAR,2016,,,,,,,,,0.039,0.03927,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739783,MH_18,COUNTRY,MMR,YEAR,2016,,,,,,,,,0.042,0.04198,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739790,MH_18,COUNTRY,NAM,YEAR,2016,,,,,,,,,0.082,0.08246,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739802,MH_18,COUNTRY,NPL,YEAR,2016,,,,,,,,,0.063,0.06281,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739810,MH_18,COUNTRY,NZL,YEAR,2016,,,,,,,,,0.607,0.60678,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739818,MH_18,COUNTRY,NIC,YEAR,2017,,,,,,,,,0.016,0.01644,,,,2019-04-25T15:32:16Z,2017,2017-01-01,2017-12-31
20739827,MH_18,COUNTRY,NER,YEAR,2016,,,,,,,,,0.033,0.03259,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739837,MH_18,COUNTRY,NOR,YEAR,2016,,,,,,,,,0.481,0.48078,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739845,MH_18,COUNTRY,PAK,YEAR,2016,,,,,,,,,0.422,0.42243000000000003,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739856,MH_18,COUNTRY,PAN,YEAR,2016,,,,,,,,,0.277,0.27713,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739862,MH_18,COUNTRY,PRY,YEAR,2016,,,,,,,,,0.030,0.03012,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739873,MH_18,COUNTRY,PER,YEAR,2016,,,,,,,,,0.057,0.05737,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739883,MH_18,COUNTRY,PHL,YEAR,2016,,,,,,,,,0.083,0.08258,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739894,MH_18,COUNTRY,POL,YEAR,2016,,,,,,,,,0.261,0.26133,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739900,MH_18,COUNTRY,PRT,YEAR,2016,,,,,,,,,0.288,0.28795,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739912,MH_18,COUNTRY,QAT,YEAR,2016,,,,,,,,,0.038,0.0382,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739924,MH_18,COUNTRY,ROU,YEAR,2016,,,,,,,,,0.392,0.39242,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739941,MH_18,COUNTRY,RWA,YEAR,2016,,,,,,,,,0.396,0.39554,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739945,MH_18,COUNTRY,KNA,YEAR,2017,,,,,,,,,3.684,3.68406,,,,2019-04-25T15:32:18Z,2017,2017-01-01,2017-12-31
20739965,MH_18,COUNTRY,WSM,YEAR,2016,,,,,,,,,0.516,0.51611,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739975,MH_18,COUNTRY,STP,YEAR,2016,,,,,,,,,0.511,0.51137,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739984,MH_18,COUNTRY,SAU,YEAR,2016,,,,,,,,,0.013,0.01268,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739995,MH_18,COUNTRY,SEN,YEAR,2016,,,,,,,,,0.027,0.02671,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20740006,MH_18,COUNTRY,SRB,YEAR,2017,,,,,,,,,0.407,0.40672,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740028,MH_18,COUNTRY,SGP,YEAR,2016,,,,,,,,,0.072,0.07226,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740040,MH_18,COUNTRY,SVN,YEAR,2016,,,,,,,,,0.048,0.0482,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740052,MH_18,COUNTRY,ZAF,YEAR,2016,,,,,,,,,0.072,0.07234,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740058,MH_18,COUNTRY,SSD,YEAR,2016,,,,,,,,,0.008,0.00842,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740066,MH_18,COUNTRY,ESP,YEAR,2015,,,,,,,,,1.028,1.02807,,,,2019-04-25T15:32:21Z,2015,2015-01-01,2015-12-31
20740075,MH_18,COUNTRY,LKA,YEAR,2017,,,,,,,,,0.150,0.14966,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740094,MH_18,COUNTRY,SWZ,YEAR,2017,,,,,,,,,0.379,0.37907,,,,2019-04-25T15:32:22Z,2017,2017-01-01,2017-12-31
20740103,MH_18,COUNTRY,CHE,YEAR,2015,,,,,,,,,0.252,0.25241,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740113,MH_18,COUNTRY,SYR,YEAR,2016,,,,,,,,,0.016,0.01601,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740122,MH_18,COUNTRY,TZA,YEAR,2015,,,,,,,,,0.009,0.00928,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740131,MH_18,COUNTRY,TJK,YEAR,2016,,,,,,,,,0.129,0.12868,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740140,MH_18,COUNTRY,THA,YEAR,2016,,,,,,,,,0.151,0.15148,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740148,MH_18,COUNTRY,TLS,YEAR,2016,,,,,,,,,0.081,0.08058,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740158,MH_18,COUNTRY,TGO,YEAR,2016,,,,,,,,,0.108,0.10786,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740167,MH_18,COUNTRY,TON,YEAR,2016,,,,,,,,,0.940,0.94017,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740184,MH_18,COUNTRY,TUR,YEAR,2016,,,,,,,,,0.455,0.45483,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740195,MH_18,COUNTRY,UGA,YEAR,2016,,,,,,,,,0.032,0.03238,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740201,MH_18,COUNTRY,UKR,YEAR,2016,,,,,,,,,0.052,0.0515,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740211,MH_18,COUNTRY,ARE,YEAR,2016,,,,,,,,,0.055,0.05462,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740223,MH_18,COUNTRY,USA,YEAR,2016,,,,,,,,,0.349,0.34914,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740229,MH_18,COUNTRY,URY,YEAR,2016,,,,,,,,,0.699,0.69939,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740237,MH_18,COUNTRY,UZB,YEAR,2016,,,,,,,,,0.013,0.01291,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740245,MH_18,COUNTRY,VUT,YEAR,2016,,,,,,,,,0.756,0.75585,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740251,MH_18,COUNTRY,VNM,YEAR,2016,,,,,,,,,0.017,0.0171,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740260,MH_18,COUNTRY,YEM,YEAR,2016,,,,,,,,,0.026,0.02601,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740269,MH_18,COUNTRY,ZMB,YEAR,2016,,,,,,,,,0.062,0.06211,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
20740280,MH_18,COUNTRY,ZWE,YEAR,2016,,,,,,,,,0.025,0.02535,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
