Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20739091,MH_13,COUNTRY,BWA,YEAR,2017,,,,,,,,,3.485,3.48543,,,,2019-04-25T15:32:01Z,2017,2017-01-01,2017-12-31
20739101,MH_13,COUNTRY,BRA,YEAR,2016,,,,,,,,,0.565,0.56467,,,,2019-04-25T15:32:01Z,2016,2016-01-01,2016-12-31
20739111,MH_13,COUNTRY,BRN,YEAR,2016,,,,,,,,,8.382,8.38239,,,,2019-04-25T15:32:02Z,2016,2016-01-01,2016-12-31
20739123,MH_13,COUNTRY,BGR,YEAR,2016,,,,,,,,,13.807,13.80724,,,,2019-04-25T15:32:02Z,2016,2016-01-01,2016-12-31
20739134,MH_13,COUNTRY,BFA,YEAR,2016,,,,,,,,,0.668,0.66812,,,,2019-04-25T15:32:02Z,2016,2016-01-01,2016-12-31
20739147,MH_13,COUNTRY,KHM,YEAR,2016,,,,,,,,,0.032,0.03222,,,,2019-04-25T15:32:02Z,2016,2016-01-01,2016-12-31
20739156,MH_13,COUNTRY,CAN,YEAR,2017,,,,,,,,,14.497,14.49715,,,,2019-04-25T15:32:03Z,2017,2017-01-01,2017-12-31
20739159,MH_13,COUNTRY,CPV,YEAR,2017,,,,,,,,,10.133,10.13299,,,,2019-04-25T15:32:03Z,2017,2017-01-01,2017-12-31
20739164,MH_13,COUNTRY,CAF,YEAR,2017,,,,,,,,,0.528,0.52793,,,,2019-04-25T15:32:03Z,2017,2017-01-01,2017-12-31
20739169,MH_13,COUNTRY,TCD,YEAR,2016,,,,,,,,,0.014,0.01428,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739176,MH_13,COUNTRY,CHL,YEAR,2016,,,,,,,,,5.241,5.24133,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739189,MH_13,COUNTRY,COL,YEAR,2016,,,,,,,,,0.000,0,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739195,MH_13,COUNTRY,COM,YEAR,2017,,,,,,,,,0.772,0.77178,,,,2019-04-25T15:32:03Z,2017,2017-01-01,2017-12-31
20739201,MH_13,COUNTRY,COG,YEAR,2016,,,,,,,,,1.001,1.00087,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739218,MH_13,COUNTRY,CRI,YEAR,2016,,,,,,,,,0.790,0.79037,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739237,MH_13,COUNTRY,HRV,YEAR,2016,,,,,,,,,16.501,16.50142,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739247,MH_13,COUNTRY,CUB,YEAR,2016,,,,,,,,,42.691,42.691,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739256,MH_13,COUNTRY,CYP,YEAR,2015,,,,,,,,,3.445,3.44535,,,,2019-04-25T15:32:04Z,2015,2015-01-01,2015-12-31
20739266,MH_13,COUNTRY,CZE,YEAR,2015,,,,,,,,,12.335,12.33524,,,,2019-04-25T15:32:05Z,2015,2015-01-01,2015-12-31
20739274,MH_13,COUNTRY,DOM,YEAR,2016,,,,,,,,,0.541,0.54139,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739292,MH_13,COUNTRY,EGY,YEAR,2016,,,,,,,,,0.038,0.03839,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739301,MH_13,COUNTRY,SLV,YEAR,2016,,,,,,,,,0.253,0.25347,,,,2019-04-25T15:32:05Z,2016,2016-01-01,2016-12-31
20739316,MH_13,COUNTRY,ERI,YEAR,2016,,,,,,,,,0.413,0.41263,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739325,MH_13,COUNTRY,EST,YEAR,2016,,,,,,,,,58.444,58.44398,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739345,MH_13,COUNTRY,FJI,YEAR,2016,,,,,,,,,2.354,2.35387,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739353,MH_13,COUNTRY,FIN,YEAR,2017,,,,,,,,,47.702,47.70186,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739361,MH_13,COUNTRY,FRA,YEAR,2017,,,,,,,,,22.340,22.34041,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739379,MH_13,COUNTRY,GEO,YEAR,2016,,,,,,,,,2.531,2.53067,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739387,MH_13,COUNTRY,DEU,YEAR,2015,,,,,,,,,80.640,80.6398,,,,2019-04-25T15:32:07Z,2015,2015-01-01,2015-12-31
20739397,MH_13,COUNTRY,GHA,YEAR,2016,,,,,,,,,3.285,3.28465,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739409,MH_13,COUNTRY,GRC,YEAR,2016,,,,,,,,,5.696,5.6963,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739420,MH_13,COUNTRY,GRD,YEAR,2016,,,,,,,,,18.723,18.72256,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739429,MH_13,COUNTRY,GTM,YEAR,2016,,,,,,,,,0.111,0.11075,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739437,MH_13,COUNTRY,GIN,YEAR,2016,,,,,,,,,0.513,0.51276,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739449,MH_13,COUNTRY,GUY,YEAR,2016,,,,,,,,,0.781,0.78073,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739458,MH_13,COUNTRY,HTI,YEAR,2016,,,,,,,,,0.037,0.03734,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739472,MH_13,COUNTRY,HUN,YEAR,2016,,,,,,,,,85.671,85.67114,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739479,MH_13,COUNTRY,ISL,YEAR,2016,,,,,,,,,32.703,32.70319,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739488,MH_13,COUNTRY,IND,YEAR,2016,,,,,,,,,0.560,0.55995,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739505,MH_13,COUNTRY,IRN,YEAR,2017,,,,,,,,,4.662,4.66227,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739517,MH_13,COUNTRY,IRQ,YEAR,2017,,,,,,,,,1.013,1.01341,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739523,MH_13,COUNTRY,IRL,YEAR,2016,,,,,,,,,21.659,21.65908,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739532,MH_13,COUNTRY,ISR,YEAR,2016,,,,,,,,,4.179,4.17878,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739540,MH_13,COUNTRY,ITA,YEAR,2015,,,,,,,,,8.957,8.95735,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739552,MH_13,COUNTRY,JAM,YEAR,2015,,,,,,,,,1.671,1.67135,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739563,MH_13,COUNTRY,JPN,YEAR,2016,,,,,,,,,66.147,66.14653,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739574,MH_13,COUNTRY,JOR,YEAR,2016,,,,,,,,,0.415,0.41488,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739580,MH_13,COUNTRY,KEN,YEAR,2016,,,,,,,,,1.059,1.05851,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739594,MH_13,COUNTRY,KOR,YEAR,2016,,,,,,,,,11.156,11.15555,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739605,MH_13,COUNTRY,KGZ,YEAR,2016,,,,,,,,,1.603,1.60262,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739622,MH_13,COUNTRY,LBN,YEAR,2015,,,,,,,,,1.453,1.45262,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739633,MH_13,COUNTRY,LBR,YEAR,2016,,,,,,,,,0.333,0.33336,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739643,MH_13,COUNTRY,LTU,YEAR,2016,,,,,,,,,49.592,49.59197,,,,2019-04-25T15:32:12Z,2016,2016-01-01,2016-12-31
20739649,MH_13,COUNTRY,LUX,YEAR,2015,,,,,,,,,32.290,32.28988,,,,2019-04-25T15:32:12Z,2015,2015-01-01,2015-12-31
20739660,MH_13,COUNTRY,MKD,YEAR,2017,,,,,,,,,9.619,9.61858,,,,2019-04-25T15:32:12Z,2017,2017-01-01,2017-12-31
20739669,MH_13,COUNTRY,MDG,YEAR,2016,,,,,,,,,0.466,0.46629,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739685,MH_13,COUNTRY,MDV,YEAR,2017,,,,,,,,,0.956,0.95602,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739694,MH_13,COUNTRY,MLI,YEAR,2016,,,,,,,,,0.315,0.31486,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739703,MH_13,COUNTRY,MRT,YEAR,2013,,,,,,,,,0.335,0.33474,,,,2019-04-25T15:32:13Z,2013,2013-01-01,2013-12-31
20739710,MH_13,COUNTRY,MUS,YEAR,2017,,,,,,,,,1.429,1.42919,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739719,MH_13,COUNTRY,MEX,YEAR,2016,,,,,,,,,0.027,0.02701,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739731,MH_13,COUNTRY,MDA,YEAR,2015,,,,,,,,,0.861,0.8608,,,,2019-04-25T15:32:14Z,2015,2015-01-01,2015-12-31
20739739,MH_13,COUNTRY,MCO,YEAR,2016,,,,,,,,,148.798,148.79787,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739749,MH_13,COUNTRY,MNG,YEAR,2016,,,,,,,,,3.258,3.25845,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739757,MH_13,COUNTRY,MNE,YEAR,2016,,,,,,,,,4.298,4.29814,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739765,MH_13,COUNTRY,MAR,YEAR,2016,,,,,,,,,2.054,2.0544,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739775,MH_13,COUNTRY,MOZ,YEAR,2016,,,,,,,,,1.978,1.97782,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739784,MH_13,COUNTRY,MMR,YEAR,2016,,,,,,,,,0.555,0.5553,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739791,MH_13,COUNTRY,NAM,YEAR,2016,,,,,,,,,12.657,12.65687,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739803,MH_13,COUNTRY,NPL,YEAR,2016,,,,,,,,,1.183,1.18299,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739811,MH_13,COUNTRY,NZL,YEAR,2016,,,,,,,,,18.788,18.78847,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739819,MH_13,COUNTRY,NIC,YEAR,2017,,,,,,,,,0.164,0.16442,,,,2019-04-25T15:32:16Z,2017,2017-01-01,2017-12-31
20739828,MH_13,COUNTRY,NER,YEAR,2016,,,,,,,,,0.521,0.52148,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739846,MH_13,COUNTRY,PAK,YEAR,2016,,,,,,,,,3.274,3.27383,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739857,MH_13,COUNTRY,PAN,YEAR,2016,,,,,,,,,5.996,5.9961,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739863,MH_13,COUNTRY,PRY,YEAR,2016,,,,,,,,,0.241,0.241,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739874,MH_13,COUNTRY,PER,YEAR,2016,,,,,,,,,0.405,0.40476,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739884,MH_13,COUNTRY,PHL,YEAR,2016,,,,,,,,,1.324,1.32427,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739895,MH_13,COUNTRY,POL,YEAR,2016,,,,,,,,,15.583,15.58334,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739901,MH_13,COUNTRY,PRT,YEAR,2016,,,,,,,,,11.825,11.82515,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739913,MH_13,COUNTRY,QAT,YEAR,2016,,,,,,,,,0.458,0.45843,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739925,MH_13,COUNTRY,ROU,YEAR,2016,,,,,,,,,55.045,55.04457,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739942,MH_13,COUNTRY,RWA,YEAR,2016,,,,,,,,,0.344,0.34395,,,,2019-04-25T15:32:18Z,2016,2016-01-01,2016-12-31
20739966,MH_13,COUNTRY,WSM,YEAR,2016,,,,,,,,,5.161,5.16105,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739976,MH_13,COUNTRY,STP,YEAR,2016,,,,,,,,,16.364,16.36385,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739985,MH_13,COUNTRY,SAU,YEAR,2016,,,,,,,,,0.317,0.31689,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739996,MH_13,COUNTRY,SEN,YEAR,2016,,,,,,,,,0.581,0.58089,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20740007,MH_13,COUNTRY,SRB,YEAR,2017,,,,,,,,,18.325,18.32503,,,,2019-04-25T15:32:20Z,2017,2017-01-01,2017-12-31
20740029,MH_13,COUNTRY,SGP,YEAR,2016,,,,,,,,,1.228,1.22849,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740041,MH_13,COUNTRY,SVN,YEAR,2016,,,,,,,,,9.543,9.54314,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740053,MH_13,COUNTRY,ZAF,YEAR,2016,,,,,,,,,4.330,4.3298,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740059,MH_13,COUNTRY,SSD,YEAR,2016,,,,,,,,,0.101,0.10099,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740067,MH_13,COUNTRY,ESP,YEAR,2015,,,,,,,,,14.307,14.30675,,,,2019-04-25T15:32:21Z,2015,2015-01-01,2015-12-31
20740076,MH_13,COUNTRY,LKA,YEAR,2017,,,,,,,,,3.959,3.95867,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740104,MH_13,COUNTRY,CHE,YEAR,2015,,,,,,,,,13.810,13.81048,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740114,MH_13,COUNTRY,SYR,YEAR,2016,,,,,,,,,0.267,0.26688,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740123,MH_13,COUNTRY,TZA,YEAR,2015,,,,,,,,,0.408,0.40832,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740132,MH_13,COUNTRY,TJK,YEAR,2016,,,,,,,,,6.551,6.55074,,,,2019-04-25T15:32:22Z,2016,2016-01-01,2016-12-31
20740141,MH_13,COUNTRY,THA,YEAR,2016,,,,,,,,,0.377,0.37723,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740159,MH_13,COUNTRY,TGO,YEAR,2016,,,,,,,,,0.404,0.40449,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740168,MH_13,COUNTRY,TON,YEAR,2016,,,,,,,,,24.444,24.44436,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740185,MH_13,COUNTRY,TUR,YEAR,2016,,,,,,,,,4.673,4.67348,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740196,MH_13,COUNTRY,UGA,YEAR,2016,,,,,,,,,0.087,0.08718,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740202,MH_13,COUNTRY,UKR,YEAR,2016,,,,,,,,,1.919,1.91904,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740212,MH_13,COUNTRY,ARE,YEAR,2016,,,,,,,,,2.993,2.99313,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740216,MH_13,COUNTRY,GBR,YEAR,2017,,,,,,,,,0.000,0,,,,2019-04-25T15:32:24Z,2017,2017-01-01,2017-12-31
20740224,MH_13,COUNTRY,USA,YEAR,2016,,,,,,,,,11.143,11.1434,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740230,MH_13,COUNTRY,URY,YEAR,2016,,,,,,,,,8.160,8.15957,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740238,MH_13,COUNTRY,UZB,YEAR,2016,,,,,,,,,0.371,0.37125,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740246,MH_13,COUNTRY,VUT,YEAR,2016,,,,,,,,,1.512,1.5117,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740248,MH_13,COUNTRY,VEN,YEAR,2017,,,,,,,,,0.000,0,,,,2019-04-25T15:32:25Z,2017,2017-01-01,2017-12-31
20740252,MH_13,COUNTRY,VNM,YEAR,2016,,,,,,,,,0.192,0.19237,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740261,MH_13,COUNTRY,YEM,YEAR,2016,,,,,,,,,0.000,0,,,,2019-04-25T15:32:25Z,2016,2016-01-01,2016-12-31
20740270,MH_13,COUNTRY,ZMB,YEAR,2016,,,,,,,,,1.863,1.86329,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
20740281,MH_13,COUNTRY,ZWE,YEAR,2016,,,,,,,,,1.014,1.01411,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
