Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
20739066,MH_14,COUNTRY,BLZ,YEAR,2016,,,,,,,,,0.278,0.27833,,,,2019-04-25T15:32:01Z,2016,2016-01-01,2016-12-31
20739102,MH_14,COUNTRY,BRA,YEAR,2016,,,,,,,,,0.267,0.26655,,,,2019-04-25T15:32:02Z,2016,2016-01-01,2016-12-31
20739112,MH_14,COUNTRY,BRN,YEAR,2016,,,,,,,,,0.479,0.47899,,,,2019-04-25T15:32:02Z,2016,2016-01-01,2016-12-31
20739124,MH_14,COUNTRY,BGR,YEAR,2016,,,,,,,,,1.783,1.78338,,,,2019-04-25T15:32:02Z,2016,2016-01-01,2016-12-31
20739177,MH_14,COUNTRY,CHL,YEAR,2016,,,,,,,,,1.171,1.17099,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739207,MH_14,COUNTRY,COK,YEAR,2016,,,,,,,,,5.731,5.73099,,,,2019-04-25T15:32:03Z,2016,2016-01-01,2016-12-31
20739219,MH_14,COUNTRY,CRI,YEAR,2016,,,,,,,,,0.042,0.0416,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739248,MH_14,COUNTRY,CUB,YEAR,2016,,,,,,,,,1.213,1.21276,,,,2019-04-25T15:32:04Z,2016,2016-01-01,2016-12-31
20739267,MH_14,COUNTRY,CZE,YEAR,2015,,,,,,,,,1.471,1.47118,,,,2019-04-25T15:32:05Z,2015,2015-01-01,2015-12-31
20739326,MH_14,COUNTRY,EST,YEAR,2016,,,,,,,,,3.496,3.496,,,,2019-04-25T15:32:06Z,2016,2016-01-01,2016-12-31
20739354,MH_14,COUNTRY,FIN,YEAR,2017,,,,,,,,,3.065,3.06459,,,,2019-04-25T15:32:06Z,2017,2017-01-01,2017-12-31
20739388,MH_14,COUNTRY,DEU,YEAR,2015,,,,,,,,,1.570,1.57023,,,,2019-04-25T15:32:07Z,2015,2015-01-01,2015-12-31
20739398,MH_14,COUNTRY,GHA,YEAR,2016,,,,,,,,,0.015,0.0145,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739410,MH_14,COUNTRY,GRC,YEAR,2016,,,,,,,,,6.178,6.17768,,,,2019-04-25T15:32:07Z,2016,2016-01-01,2016-12-31
20739430,MH_14,COUNTRY,GTM,YEAR,2016,,,,,,,,,0.006,0.00615,,,,2019-04-25T15:32:08Z,2016,2016-01-01,2016-12-31
20739465,MH_14,COUNTRY,HND,YEAR,2014,,,,,,,,,0.011,0.01116,,,,2019-04-25T15:32:08Z,2014,2014-01-01,2014-12-31
20739473,MH_14,COUNTRY,HUN,YEAR,2016,,,,,,,,,0.286,0.28618,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739489,MH_14,COUNTRY,IND,YEAR,2016,,,,,,,,,0.017,0.01704,,,,2019-04-25T15:32:09Z,2016,2016-01-01,2016-12-31
20739506,MH_14,COUNTRY,IRN,YEAR,2017,,,,,,,,,0.224,0.22429,,,,2019-04-25T15:32:09Z,2017,2017-01-01,2017-12-31
20739524,MH_14,COUNTRY,IRL,YEAR,2016,,,,,,,,,4.468,4.46798,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739533,MH_14,COUNTRY,ISR,YEAR,2016,,,,,,,,,1.637,1.63679,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739541,MH_14,COUNTRY,ITA,YEAR,2015,,,,,,,,,3.091,3.09054,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739553,MH_14,COUNTRY,JAM,YEAR,2015,,,,,,,,,2.994,2.9945,,,,2019-04-25T15:32:10Z,2015,2015-01-01,2015-12-31
20739564,MH_14,COUNTRY,JPN,YEAR,2016,,,,,,,,,0.366,0.3657,,,,2019-04-25T15:32:10Z,2016,2016-01-01,2016-12-31
20739595,MH_14,COUNTRY,KOR,YEAR,2016,,,,,,,,,0.427,0.42693,,,,2019-04-25T15:32:11Z,2016,2016-01-01,2016-12-31
20739623,MH_14,COUNTRY,LBN,YEAR,2015,,,,,,,,,0.120,0.11963,,,,2019-04-25T15:32:11Z,2015,2015-01-01,2015-12-31
20739650,MH_14,COUNTRY,LUX,YEAR,2015,,,,,,,,,0.529,0.52934,,,,2019-04-25T15:32:12Z,2015,2015-01-01,2015-12-31
20739670,MH_14,COUNTRY,MDG,YEAR,2016,,,,,,,,,0.008,0.00825,,,,2019-04-25T15:32:13Z,2016,2016-01-01,2016-12-31
20739686,MH_14,COUNTRY,MDV,YEAR,2017,,,,,,,,,0.239,0.239,,,,2019-04-25T15:32:13Z,2017,2017-01-01,2017-12-31
20739720,MH_14,COUNTRY,MEX,YEAR,2016,,,,,,,,,0.012,0.01192,,,,2019-04-25T15:32:14Z,2016,2016-01-01,2016-12-31
20739732,MH_14,COUNTRY,MDA,YEAR,2015,,,,,,,,,0.098,0.09838,,,,2019-04-25T15:32:14Z,2015,2015-01-01,2015-12-31
20739766,MH_14,COUNTRY,MAR,YEAR,2016,,,,,,,,,0.069,0.06896,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739792,MH_14,COUNTRY,NAM,YEAR,2016,,,,,,,,,0.041,0.04123,,,,2019-04-25T15:32:15Z,2016,2016-01-01,2016-12-31
20739820,MH_14,COUNTRY,NIC,YEAR,2017,,,,,,,,,0.033,0.03288,,,,2019-04-25T15:32:16Z,2017,2017-01-01,2017-12-31
20739847,MH_14,COUNTRY,PAK,YEAR,2016,,,,,,,,,0.305,0.30521,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739864,MH_14,COUNTRY,PRY,YEAR,2016,,,,,,,,,0.090,0.09037,,,,2019-04-25T15:32:16Z,2016,2016-01-01,2016-12-31
20739875,MH_14,COUNTRY,PER,YEAR,2016,,,,,,,,,0.022,0.02231,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739885,MH_14,COUNTRY,PHL,YEAR,2016,,,,,,,,,0.058,0.058,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739902,MH_14,COUNTRY,PRT,YEAR,2016,,,,,,,,,0.269,0.26875,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739914,MH_14,COUNTRY,QAT,YEAR,2016,,,,,,,,,0.076,0.0764,,,,2019-04-25T15:32:17Z,2016,2016-01-01,2016-12-31
20739967,MH_14,COUNTRY,WSM,YEAR,2016,,,,,,,,,4.645,4.64495,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739986,MH_14,COUNTRY,SAU,YEAR,2016,,,,,,,,,0.013,0.01268,,,,2019-04-25T15:32:19Z,2016,2016-01-01,2016-12-31
20739997,MH_14,COUNTRY,SEN,YEAR,2016,,,,,,,,,0.027,0.02671,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740015,MH_14,COUNTRY,SYC,YEAR,2016,,,,,,,,,1.067,1.06676,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740030,MH_14,COUNTRY,SGP,YEAR,2016,,,,,,,,,0.054,0.0542,,,,2019-04-25T15:32:20Z,2016,2016-01-01,2016-12-31
20740042,MH_14,COUNTRY,SVN,YEAR,2016,,,,,,,,,3.518,3.51843,,,,2019-04-25T15:32:21Z,2016,2016-01-01,2016-12-31
20740077,MH_14,COUNTRY,LKA,YEAR,2017,,,,,,,,,0.111,0.11104,,,,2019-04-25T15:32:21Z,2017,2017-01-01,2017-12-31
20740105,MH_14,COUNTRY,CHE,YEAR,2015,,,,,,,,,2.488,2.48805,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740124,MH_14,COUNTRY,TZA,YEAR,2015,,,,,,,,,0.007,0.00742,,,,2019-04-25T15:32:22Z,2015,2015-01-01,2015-12-31
20740149,MH_14,COUNTRY,TLS,YEAR,2016,,,,,,,,,0.161,0.16116,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740160,MH_14,COUNTRY,TGO,YEAR,2016,,,,,,,,,0.040,0.04045,,,,2019-04-25T15:32:23Z,2016,2016-01-01,2016-12-31
20740186,MH_14,COUNTRY,TUR,YEAR,2016,,,,,,,,,0.174,0.17375,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740213,MH_14,COUNTRY,ARE,YEAR,2016,,,,,,,,,0.033,0.03277,,,,2019-04-25T15:32:24Z,2016,2016-01-01,2016-12-31
20740271,MH_14,COUNTRY,ZMB,YEAR,2016,,,,,,,,,0.019,0.01863,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
20740282,MH_14,COUNTRY,ZWE,YEAR,2016,,,,,,,,,0.051,0.05071,,,,2019-04-25T15:32:26Z,2016,2016-01-01,2016-12-31
